Exponent	Iterative	Recursive
5666	0.00200295	0.00388193
5667	0.00219011	0.00383687
5668	0.00200701	0.00412607
5669	0.00206995	0.00404692
5670	0.00201416	0.00402188
5671	0.00200605	0.00384283
5672	0.00200105	0.00412607
5673	0.00200295	0.00418091
5674	0.00201392	0.00389004
5675	0.00222898	0.00462198
5676	0.00200701	0.00385189
5677	0.00200105	0.00416589
5678	0.00201511	0.00386286
5679	0.00200605	0.00384498
5680	0.00201392	0.00432897
5681	0.00205088	0.0038631
5682	0.00201297	0.00503302
5683	0.002033	0.00385094
5684	0.00201297	0.00397897
5685	0.00202298	0.00405288
5686	0.00201201	0.00388503
5687	0.00202012	0.00419593
5688	0.00221205	0.00386596
5689	0.00201488	0.00402999
5690	0.00201297	0.00405407
5691	0.00202394	0.00394106
5692	0.00201392	0.00418305
5693	0.0020299	0.00405097
5694	0.00202918	0.00411296
5695	0.00201893	0.00388408
5696	0.00221801	0.0039959
5697	0.00201511	0.00385594
5698	0.00201488	0.00407219
5699	0.00203085	0.00414705
5700	0.00201607	0.00386405
5701	0.00222802	0.00483108
5702	0.0020299	0.00389099
5703	0.00202203	0.00418711
5704	0.00201297	0.00390506
5705	0.00204182	0.00387216
5706	0.00202394	0.00433588
5707	0.00201917	0.00388288
5708	0.00201797	0.00404596
5709	0.00216508	0.00429797
5710	0.00222182	0.00430703
5711	0.00202203	0.00440502
5712	0.00202489	0.00389409
5713	0.00202584	0.00424099
5714	0.00229311	0.00434899
5715	0.00222611	0.00401592
5716	0.00202703	0.00407696
5717	0.00202894	0.00388408
5718	0.00202703	0.00418091
5719	0.00222206	0.00387907
5720	0.00204396	0.00487089
5721	0.00203705	0.00424385
5722	0.00230813	0.00439191
5723	0.00208902	0.00413799
5724	0.00229287	0.00402498
5725	0.00211287	0.00429606
5726	0.00212502	0.00423002
5727	0.00211191	0.00440502
5728	0.0022471	0.00425911
5729	0.00241184	0.00399208
5730	0.00202799	0.00421119
5731	0.00203109	0.00409412
5732	0.00203586	0.00410604
5733	0.00204706	0.00387597
5734	0.00204301	0.00424504
5735	0.00203896	0.00390387
5736	0.00203609	0.003901
5737	0.00223303	0.00417805
5738	0.00204492	0.00390387
5739	0.00203609	0.00510907
5740	0.0020411	0.00390911
5741	0.00203991	0.0040071
5742	0.00224781	0.00391579
5743	0.002038	0.00390601
5744	0.00204301	0.00439882
5745	0.00206399	0.0039041
5746	0.00204492	0.00407696
5747	0.00223899	0.00394607
5748	0.00204301	0.00398111
5749	0.00206304	0.00441408
5750	0.00204706	0.00393081
5751	0.00204682	0.00412011
5752	0.00205183	0.00412893
5753	0.00205684	0.00402594
5754	0.00206995	0.00391603
5755	0.00223994	0.00397992
5756	0.00204802	0.00418997
5757	0.00204802	0.00410891
5758	0.00205016	0.00489998
5759	0.00204921	0.00450993
5760	0.00247979	0.00460291
5761	0.00238395	0.00436306
5762	0.00230789	0.00472116
5763	0.00236487	0.00434208
5764	0.00212693	0.00425601
5765	0.00213099	0.00423384
5766	0.00213695	0.00408196
5767	0.00231409	0.00413609
5768	0.00213218	0.00440907
5769	0.0021348	0.00425601
5770	0.00215292	0.00430107
5771	0.00213194	0.00405812
5772	0.002316	0.00420094
5773	0.00213599	0.00410509
5774	0.00216103	0.00426006
5775	0.00214195	0.00435901
5776	0.00213885	0.00408483
5777	0.00235415	0.00514197
5778	0.00213599	0.00409389
5779	0.00213909	0.00437784
5780	0.00214314	0.00407791
5781	0.00212908	0.00394297
5782	0.00225687	0.004215
5783	0.0020721	0.00394487
5784	0.002074	0.00430512
5785	0.002069	0.00395203
5786	0.00206089	0.00402117
5787	0.0020628	0.00444603
5788	0.00206804	0.00394297
5789	0.00209093	0.00478697
5790	0.00230002	0.00394297
5791	0.00206995	0.00405502
5792	0.00207901	0.004179
5793	0.00208497	0.00394011
5794	0.00206685	0.00442195
5795	0.00206494	0.00393391
5796	0.00207806	0.00490189
5797	0.00206995	0.00425601
5798	0.00217605	0.00452495
5799	0.00207496	0.00413704
5800	0.00207496	0.00396609
5801	0.00207186	0.00421309
5802	0.0020678	0.00414801
5803	0.0020752	0.00411391
5804	0.00208092	0.00394106
5805	0.00227094	0.00402904
5806	0.002069	0.00430489
5807	0.00209093	0.00414586
5808	0.00209904	0.00417399
5809	0.00208306	0.00398612
5810	0.00227213	0.00408602
5811	0.00216603	0.00426102
5812	0.00209188	0.00419211
5813	0.00208306	0.00407982
5814	0.00207305	0.00532317
5815	0.00227904	0.00401592
5816	0.00209284	0.00424194
5817	0.00208521	0.00451589
5818	0.00211	0.0041461
5819	0.0021019	0.00413013
5820	0.00229788	0.00432706
5821	0.00211906	0.004004
5822	0.0021081	0.00433588
5823	0.00210285	0.00434804
5824	0.0021081	0.00401998
5825	0.00229502	0.00413394
5826	0.00218987	0.00434613
5827	0.00210786	0.00422311
5828	0.00211906	0.00414896
5829	0.00212693	0.00435019
5830	0.00230694	0.00415301
5831	0.00211	0.00491714
5832	0.00213909	0.00461292
5833	0.0021019	0.00419593
5834	0.00233316	0.0043869
5835	0.00212812	0.00490284
5836	0.0024209	0.00405502
5837	0.00230694	0.00420809
5838	0.00211406	0.00441384
5839	0.00212407	0.00424695
5840	0.00210404	0.00419807
5841	0.00213289	0.00441813
5842	0.00230598	0.0040381
5843	0.00212884	0.00420213
5844	0.00213695	0.00462103
5845	0.00212312	0.00404382
5846	0.00212121	0.00421882
5847	0.00230503	0.00442314
5848	0.00211406	0.00490999
5849	0.00228405	0.00464797
5850	0.00218701	0.00420618
5851	0.00219297	0.00424385
5852	0.00237012	0.00443292
5853	0.00223708	0.00421095
5854	0.00219202	0.004421
5855	0.00221992	0.00445199
5856	0.00219011	0.00440693
5857	0.00218987	0.0042181
5858	0.0022018	0.00443792
5859	0.00248098	0.00425601
5860	0.00228405	0.00424695
5861	0.00231814	0.00494194
5862	0.00248194	0.00459409
5863	0.00231314	0.00442696
5864	0.00231504	0.00534487
5865	0.00231409	0.00423288
5866	0.00246882	0.00433612
5867	0.00234008	0.00485611
5868	0.0023191	0.00442791
5869	0.00231886	0.00447893
5870	0.00245619	0.00504589
5871	0.00229096	0.00425196
5872	0.00229502	0.004318
5873	0.00247908	0.00454879
5874	0.00229096	0.00423598
5875	0.00230503	0.00450802
5876	0.002316	0.00452805
5877	0.00229597	0.00443006
5878	0.00229001	0.00434685
5879	0.00230479	0.00452995
5880	0.00248384	0.00424385
5881	0.00231194	0.00502801
5882	0.00222206	0.00468898
5883	0.00220895	0.00425601
5884	0.00221705	0.00454497
5885	0.002213	0.00457215
5886	0.00221801	0.00426197
5887	0.00239706	0.00436997
5888	0.00220394	0.00461006
5889	0.00221395	0.00443196
5890	0.00222492	0.00436902
5891	0.00223207	0.00457692
5892	0.00243902	0.00423408
5893	0.00221801	0.00440097
5894	0.00220895	0.00478005
5895	0.002213	0.00423813
5896	0.00223088	0.00454807
5897	0.00220609	0.00566292
5898	0.00222397	0.00464988
5899	0.00232387	0.00442719
5900	0.00222111	0.00466895
5901	0.00233293	0.00411391
5902	0.00213408	0.00427198
5903	0.0021441	0.00470495
5904	0.00213408	0.00410604
5905	0.00214696	0.00427508
5906	0.00232697	0.00452709
5907	0.00214887	0.00409579
5908	0.00213599	0.00447798
5909	0.00214481	0.00448298
5910	0.00212908	0.00410604
5911	0.00235486	0.00427699
5912	0.00213718	0.00450897
5913	0.00214887	0.00430799
5914	0.00215411	0.00530505
5915	0.00234509	0.0044179
5916	0.00214195	0.00411701
5917	0.00214982	0.00435495
5918	0.00214291	0.00435805
5919	0.00214601	0.00412107
5920	0.00216413	0.00453401
5921	0.00216484	0.00412393
5922	0.00214791	0.00411797
5923	0.00216818	0.00454497
5924	0.00214505	0.00412393
5925	0.00214911	0.004318
5926	0.00215602	0.00436497
5927	0.00215292	0.00413418
5928	0.00234604	0.00413918
5929	0.00215983	0.00435495
5930	0.00217104	0.00431395
5931	0.00215507	0.00481701
5932	0.00215507	0.00435996
5933	0.00234604	0.00414705
5934	0.00217104	0.00421214
5935	0.00215292	0.00461793
5936	0.00216389	0.00414109
5937	0.00216413	0.00422502
5938	0.00234604	0.00441599
5939	0.00216389	0.00412798
5940	0.00216293	0.00439405
5941	0.00217199	0.00443792
5942	0.002177	0.00433517
5943	0.00219393	0.00420904
5944	0.00219703	0.00443697
5945	0.00217295	0.00432897
5946	0.00219202	0.00423217
5947	0.00217891	0.00550008
5948	0.00216508	0.00413895
5949	0.00219917	0.00469685
5950	0.00243711	0.004601
5951	0.00216103	0.00416112
5952	0.00216794	0.0044651
5953	0.00216699	0.00447392
5954	0.00218105	0.00433302
5955	0.00217199	0.00426412
5956	0.00217605	0.00448895
5957	0.00217605	0.00435686
5958	0.00217819	0.00428605
5959	0.00217795	0.00468802
5960	0.00216913	0.00414705
5961	0.00220418	0.00428891
5962	0.00237203	0.0044961
5963	0.00217891	0.00415397
5964	0.00217104	0.00523806
5965	0.0021801	0.00447202
5966	0.00218201	0.00437307
5967	0.00218487	0.00433898
5968	0.00217819	0.00453591
5969	0.00219607	0.00435305
5970	0.00218797	0.00432301
5971	0.00218201	0.00474691
5972	0.00218296	0.00416207
5973	0.00219011	0.00434303
5974	0.00237989	0.00458884
5975	0.00220704	0.00416303
5976	0.00218606	0.00462103
5977	0.00217915	0.00454903
5978	0.00217819	0.00415397
5979	0.00238299	0.00433898
5980	0.00217795	0.00455713
5981	0.00218511	0.00491977
5982	0.00220108	0.00441909
5983	0.00218296	0.004457
5984	0.00252509	0.0044589
5985	0.00219178	0.00440001
5986	0.00238514	0.00423503
5987	0.00253391	0.00459886
5988	0.00222015	0.00458503
5989	0.002213	0.00421405
5990	0.00220013	0.00438094
5991	0.00221014	0.00440884
5992	0.00219893	0.00418305
5993	0.00239897	0.00419402
5994	0.00221205	0.00441694
5995	0.00220394	0.00438905
5996	0.00219989	0.00420094
5997	0.00220609	0.0052619
5998	0.00239992	0.004215
5999	0.00219989	0.00425696
6000	0.00220013	0.00465894
6001	0.00219512	0.00419497
6002	0.00220895	0.00445795
6003	0.00221705	0.00447702
6004	0.00221014	0.00419497
6005	0.00219893	0.00447106
6006	0.00221205	0.00447488
6007	0.00220108	0.00439095
6008	0.00221205	0.00426698
6009	0.00220895	0.00446606
6010	0.00241113	0.00426888
6011	0.00222993	0.00427794
6012	0.00222278	0.00488615
6013	0.00247192	0.00479698
6014	0.00258613	0.00552797
6015	0.00223017	0.0044558
6016	0.00221419	0.00428987
6017	0.00241089	0.00433207
6018	0.00226498	0.00498319
6019	0.00248003	0.00428295
6020	0.00252986	0.00454712
6021	0.00221705	0.00488591
6022	0.00241899	0.0046289
6023	0.00251484	0.00492311
6024	0.00230622	0.00480294
6025	0.00240493	0.00445008
6026	0.00243902	0.00436091
6027	0.00222087	0.00454211
6028	0.00221992	0.00447512
6029	0.00221586	0.00434518
6030	0.0022428	0.0059011
6031	0.00222111	0.00424194
6032	0.00223303	0.00440216
6033	0.002424	0.00468206
6034	0.0022192	0.00423098
6035	0.00223088	0.0046432
6036	0.0022161	0.00463104
6037	0.00222492	0.00441408
6038	0.00226498	0.00446606
6039	0.00224495	0.00462818
6040	0.00241399	0.00430489
6041	0.00223207	0.0046339
6042	0.00254107	0.00490403
6043	0.00227213	0.00426292
6044	0.00223088	0.00460315
6045	0.00222301	0.0047009
6046	0.00222802	0.00426292
6047	0.00243092	0.00531292
6048	0.00224996	0.00426698
6049	0.00222516	0.00447702
6050	0.00223804	0.00452185
6051	0.00223494	0.00443101
6052	0.00223112	0.00428796
6053	0.0022459	0.00446796
6054	0.00243783	0.00426197
6055	0.00225401	0.00433588
6056	0.0022409	0.00469303
6057	0.00225616	0.00427985
6058	0.00236297	0.00447798
6059	0.00223303	0.00446486
6060	0.00224304	0.00430894
6061	0.00224209	0.00445604
6062	0.00225282	0.0045321
6063	0.00224686	0.00446916
6064	0.00248098	0.00518203
6065	0.00228286	0.00466514
6066	0.00224113	0.00429583
6067	0.00224304	0.00433612
6068	0.002244	0.00501513
6069	0.00244594	0.00443721
6070	0.00249314	0.00479698
6071	0.00223994	0.00453591
6072	0.00223804	0.00451803
6073	0.002244	0.00433993
6074	0.00223684	0.00458217
6075	0.00247812	0.00427198
6076	0.00224614	0.00433087
6077	0.00223804	0.00487804
6078	0.00253701	0.00450182
6079	0.00225186	0.00456309
6080	0.00224686	0.00548315
6081	0.002249	0.00428605
6082	0.00249219	0.00440383
6083	0.00258207	0.00486803
6084	0.00224304	0.00453591
6085	0.00226998	0.00438499
6086	0.00226212	0.00520396
6087	0.00248885	0.00476909
6088	0.00233817	0.00490403
6089	0.00229692	0.00461006
6090	0.00225496	0.00428796
6091	0.00244594	0.00449896
6092	0.00230098	0.00462413
6093	0.00225997	0.00445795
6094	0.00230598	0.00442004
6095	0.00225496	0.00479007
6096	0.00225902	0.00464797
6097	0.0024488	0.00555515
6098	0.00245094	0.00464797
6099	0.00225496	0.00430298
6100	0.00225401	0.00465989
6101	0.00229692	0.00468206
6102	0.00225306	0.00448203
6103	0.00226402	0.0045259
6104	0.00227308	0.00468087
6105	0.0024569	0.00427508
6106	0.00230193	0.00447297
6107	0.00224805	0.00485706
6108	0.00224996	0.00436592
6109	0.00226092	0.00466108
6110	0.00225401	0.00471401
6111	0.00228596	0.00429702
6112	0.00247407	0.00447512
6113	0.00226903	0.00474
6114	0.00226092	0.0050931
6115	0.00227809	0.00450802
6116	0.00227213	0.00451684
6117	0.00234699	0.00431108
6118	0.00232291	0.00453901
6119	0.00248599	0.00430989
6120	0.0022831	0.00437808
6121	0.00228715	0.00473094
6122	0.00230408	0.00430298
6123	0.00234008	0.00452304
6124	0.00228977	0.00452685
6125	0.00228095	0.00437498
6126	0.00247622	0.00433183
6127	0.00229383	0.0045352
6128	0.00233102	0.00451207
6129	0.00229788	0.004354
6130	0.002491	0.00569582
6131	0.00228286	0.00426912
6132	0.00228286	0.00464797
6133	0.00236797	0.00464797
6134	0.00240302	0.00467896
6135	0.00251102	0.004426
6136	0.00227499	0.00459599
6137	0.00227714	0.00458694
6138	0.00229597	0.00439906
6139	0.00229001	0.00480795
6140	0.0023241	0.00432396
6141	0.00228906	0.00440598
6142	0.00247097	0.00467896
6143	0.00228286	0.00432611
6144	0.002285	0.004632
6145	0.00229096	0.00461316
6146	0.00229096	0.00451207
6147	0.00229907	0.00515699
6148	0.00229907	0.00458097
6149	0.00248408	0.00428295
6150	0.002316	0.00442815
6151	0.0022831	0.00485396
6152	0.00230312	0.00432897
6153	0.00228405	0.00464582
6154	0.00229383	0.0046711
6155	0.00229216	0.00436091
6156	0.00248694	0.0044682
6157	0.00229597	0.00465202
6158	0.00228691	0.00453711
6159	0.00231099	0.00445986
6160	0.00228715	0.00487995
6161	0.00230217	0.00434089
6162	0.0022831	0.00446296
6163	0.00248194	0.00569606
6164	0.00231194	0.00488806
6165	0.00248098	0.00451112
6166	0.00228786	0.00474286
6167	0.00229192	0.00453305
6168	0.00230408	0.00504494
6169	0.00263691	0.005265
6170	0.00241995	0.00451207
6171	0.00238204	0.00486112
6172	0.00238299	0.00489807
6173	0.00240207	0.00450683
6174	0.0025599	0.00468612
6175	0.00238204	0.0049119
6176	0.00259614	0.00450802
6177	0.00239897	0.00469112
6178	0.00239801	0.00508189
6179	0.00238419	0.00451684
6180	0.00241399	0.00572085
6181	0.00240207	0.00443006
6182	0.00239706	0.00474691
6183	0.00238991	0.00475097
6184	0.00242209	0.00452709
6185	0.00257683	0.00454879
6186	0.00240493	0.00474095
6187	0.00242209	0.00469589
6188	0.00240803	0.00451493
6189	0.00240302	0.00495505
6190	0.00240898	0.00452805
6191	0.00240707	0.00474286
6192	0.0024128	0.00475311
6193	0.00240993	0.00452399
6194	0.00260711	0.00453305
6195	0.00241494	0.00474715
6196	0.0024209	0.00473619
6197	0.00240183	0.00526214
6198	0.00234604	0.00476289
6199	0.00233507	0.00437999
6200	0.00231314	0.00464201
6201	0.00233388	0.00465488
6202	0.00231504	0.00437498
6203	0.00251889	0.00446081
6204	0.00232196	0.0046649
6205	0.0023191	0.00458193
6206	0.00234509	0.00451088
6207	0.00252891	0.00517797
6208	0.00233102	0.00439286
6209	0.00233006	0.00445914
6210	0.00251794	0.00468898
6211	0.00233006	0.00438595
6212	0.00233912	0.00466084
6213	0.0023458	0.00559497
6214	0.002321	0.00455308
6215	0.002321	0.00451612
6216	0.00233984	0.00490713
6217	0.00232601	0.00439692
6218	0.002321	0.00450897
6219	0.00252318	0.00472593
6220	0.0023551	0.00438499
6221	0.00234604	0.00470686
6222	0.00233006	0.00473094
6223	0.00234294	0.00457501
6224	0.00234199	0.00452805
6225	0.00234103	0.0047121
6226	0.0025351	0.00440693
6227	0.00232816	0.00455499
6228	0.002321	0.00492501
6229	0.0023222	0.00440693
6230	0.00234604	0.00547504
6231	0.00233293	0.00471091
6232	0.00234294	0.00458598
6233	0.00234008	0.00458789
6234	0.00234413	0.00480485
6235	0.00253797	0.00439596
6236	0.00233316	0.00457692
6237	0.00233912	0.00497794
6238	0.00233793	0.00442219
6239	0.00253892	0.00521708
6240	0.00245309	0.00479102
6241	0.00233793	0.00473881
6242	0.00244784	0.00480199
6243	0.00262594	0.0051651
6244	0.00244498	0.00455594
6245	0.00243711	0.00474501
6246	0.00264001	0.00498605
6247	0.00243402	0.00520921
6248	0.00262809	0.00475216
6249	0.00244188	0.00458717
6250	0.00245094	0.00478292
6251	0.00253487	0.00480914
6252	0.00252295	0.00479603
6253	0.00245094	0.00459003
6254	0.00244284	0.00501895
6255	0.00253797	0.00458097
6256	0.0025351	0.00459194
6257	0.00261688	0.00482702
6258	0.0024488	0.00458193
6259	0.00262904	0.00461292
6260	0.00258613	0.00490189
6261	0.00244284	0.0047152
6262	0.00245285	0.00462914
6263	0.00244117	0.00590491
6264	0.00245214	0.00453591
6265	0.00243783	0.00485611
6266	0.00245094	0.00489092
6267	0.00244594	0.00460315
6268	0.00265002	0.00469398
6269	0.00243306	0.0048759
6270	0.00262809	0.00471807
6271	0.00245595	0.00450897
6272	0.002352	0.00490594
6273	0.00234389	0.00444078
6274	0.0023458	0.0047009
6275	0.00234699	0.00477099
6276	0.00248599	0.00505805
6277	0.00246811	0.00450397
6278	0.00236893	0.00472116
6279	0.00256801	0.00443196
6280	0.00236511	0.00524688
6281	0.00237107	0.00491905
6282	0.00255513	0.00481486
6283	0.00246501	0.00492311
6284	0.00248003	0.00506806
6285	0.00248003	0.00479913
6286	0.00247312	0.00474095
6287	0.0024631	0.00516891
6288	0.00246811	0.0046351
6289	0.00248003	0.00475597
6290	0.00265598	0.00497103
6291	0.00246096	0.00463605
6292	0.00265789	0.00473714
6293	0.00247002	0.00497293
6294	0.00248098	0.00493598
6295	0.00266409	0.00476718
6296	0.00247288	0.00615692
6297	0.00246716	0.00464582
6298	0.00246906	0.00501013
6299	0.00246501	0.00504208
6300	0.00247192	0.00483012
6301	0.00246	0.00480914
6302	0.00246692	0.00525904
6303	0.00247598	0.00486684
6304	0.00239801	0.00515699
6305	0.00250506	0.00485301
6306	0.00238514	0.00446987
6307	0.00257611	0.00465083
6308	0.00239086	0.0048461
6309	0.00238204	0.00470781
6310	0.00238609	0.00465202
6311	0.0023849	0.00504994
6312	0.00240707	0.00447297
6313	0.00239301	0.00565505
6314	0.00238585	0.004426
6315	0.0023911	0.00448489
6316	0.00258613	0.00471997
6317	0.00270414	0.00488305
6318	0.00257802	0.00450301
6319	0.00240111	0.00471902
6320	0.00239491	0.00469398
6321	0.00239587	0.00452518
6322	0.00239706	0.00490594
6323	0.00245404	0.0045011
6324	0.00239611	0.00451088
6325	0.00259304	0.00471497
6326	0.00241303	0.0045011
6327	0.00258994	0.004498
6328	0.00240803	0.00472713
6329	0.00239897	0.00469398
6330	0.00239396	0.00516105
6331	0.00241208	0.00490904
6332	0.00240684	0.00449395
6333	0.00240707	0.00456905
6334	0.00260496	0.00478387
6335	0.00240684	0.00450492
6336	0.00259399	0.00457001
6337	0.00240707	0.00482607
6338	0.00241113	0.00469208
6339	0.00241494	0.00455689
6340	0.00241613	0.00497389
6341	0.00239801	0.00451112
6342	0.00240302	0.00476885
6343	0.0024209	0.004776
6344	0.0024271	0.00451708
6345	0.00259495	0.0047121
6346	0.00268507	0.00570798
6347	0.00261402	0.00453186
6348	0.00240898	0.00463009
6349	0.00240684	0.00504208
6350	0.00242519	0.00450897
6351	0.00241995	0.004848
6352	0.00241113	0.00484896
6353	0.00240898	0.00470209
6354	0.00243402	0.00462985
6355	0.00240803	0.00483799
6356	0.00260806	0.00453401
6357	0.00240993	0.0046382
6358	0.00243402	0.00505805
6359	0.00241303	0.00452995
6360	0.00242281	0.0048461
6361	0.00243115	0.00485301
6362	0.00242496	0.00472403
6363	0.00242305	0.00545311
6364	0.0024159	0.00501204
6365	0.00241303	0.00453901
6366	0.00240612	0.00470495
6367	0.0026021	0.00491905
6368	0.00240302	0.00472498
6369	0.00272989	0.00488901
6370	0.00241995	0.00490785
6371	0.00241303	0.00474215
6372	0.0024209	0.00473619
6373	0.00241494	0.0051012
6374	0.00240898	0.00455499
6375	0.00241518	0.00488997
6376	0.00241804	0.00501108
6377	0.00274301	0.00485897
6378	0.00260615	0.00471687
6379	0.00243282	0.00490785
6380	0.00261402	0.00511503
6381	0.00241303	0.00471616
6382	0.00241303	0.00504279
6383	0.00261283	0.00476813
6384	0.00252604	0.00511909
6385	0.00251317	0.00473595
6386	0.00251007	0.00491095
6387	0.00251603	0.00496411
6388	0.00253201	0.0048871
6389	0.00252199	0.0047121
6390	0.00251222	0.00504494
6391	0.00273418	0.00471282
6392	0.00253391	0.00462914
6393	0.00262403	0.00479102
6394	0.00254107	0.00455499
6395	0.00244093	0.00475192
6396	0.00242901	0.00565982
6397	0.00244808	0.00471711
6398	0.00243402	0.00463486
6399	0.0024538	0.00504017
6400	0.00242305	0.00459194
6401	0.00243092	0.0048449
6402	0.00242496	0.00482798
6403	0.00244808	0.00455093
6404	0.00263095	0.00465512
6405	0.00244403	0.00485015
6406	0.00244594	0.00477099
6407	0.00244188	0.00464892
6408	0.00257897	0.00553298
6409	0.00244093	0.00456595
6410	0.00244594	0.00485802
6411	0.00244999	0.00485182
6412	0.00244498	0.0048039
